Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1, HT0, HT1, HT2, c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,Watts,Amps,Volts,InputDCPwr,AllPwrExtBd,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
2595,42,46,34,42,3645.6,3567.2,9656,9656,7.50E+05,9697763,1.00E+07,244839,247913,222375,3.04E+05,0.7503715,9.697763,10.00112,2.45E+00,2.48E+00,2.22E+00,3.04E+00,1424,1177,1676.048,1173.2336,938.58688,46.929344,0,0,0,0,0,0
2600,42,45,34,42,3645.6,3645.6,9656,9372,1494569,9697763,20651384,461929,247913,222375,3.04E+05,1.494569,9.697763,20.651384,4.62E+00,2.48E+00,2.22E+00,3.04E+00,1375,1169,1607.375,1125.1625,900.13,45.0065,0,0,0,0,0,0
2605,42,45,34,42,3645.6,3645.6,9656,9656,1494569,18365293,20651384,461929,247913,477786,3.04E+05,1.494569,18.365293,20.651384,4.62E+00,2.48E+00,4.78E+00,3.04E+00,1468,1167,1713.156,1199.2092,959.36736,47.968368,0,0,0,0,0,0
2610,42,45,34,42,3645.6,3645.6,9656,9656,1494569,2.11E+07,20651384,461929,247913,2.63E+05,104121,1.494569,21.05838,20.651384,4.62E+00,2.48E+00,2.63E+00,1.04E+00,1485,1166,1731.51,1212.057,969.6456,48.48228,0,0,0,0,0,0
2615,42,46,34,42,3645.6,3645.6,9656,9372,1494569,19220804,20651384,461929,247913,682422,104121,1.494569,19.220804,20.651384,4.62E+00,2.48E+00,6.82E+00,1.04E+00,1409,1170,1648.53,1153.971,923.1768,46.15884,0,13.6,0,122.7,0,125644.8
2620,42,45,34,42,3724,3645.6,9656,9656,1494569,19195610,20651384,461929,247913,417850,104121,1.494569,19.19561,20.651384,4.62E+00,2.48E+00,4.18E+00,1.04E+00,1432,1170,1675.44,1172.808,938.2464,46.91232,0,1.2,0,0.8,0,819.2
2625,42,46,34,42,3645.6,3645.6,9656,9656,7.61E+05,8.59E+06,9.77E+06,461929,146296,3.22E+05,104121,0.7610495,8.591428,9.772878,4.62E+00,1.46E+00,3.22E+00,1.04E+00,1442,1170,1687.14,1180.998,944.7984,47.23992,0,0,0,0,0,0
2630,42,45,34,42,3724,3567.2,9656,9656,7.62E+05,9.56E+06,9569473,461929,259250,3.05E+05,104121,0.7618445,9.556928,9.569473,4.62E+00,2.59E+00,3.05E+00,1.04E+00,1418,1173,1663.314,1164.3198,931.45584,46.572792,0,0,0,0,0,0
2635,42,46,34,42,3724,3645.6,9372,9372,1511131,9.56E+06,20503845,461929,340011,3.05E+05,104121,1.511131,9.556928,20.503845,4.62E+00,3.40E+00,3.05E+00,1.04E+00,1439,1169,1682.191,1177.5337,942.02696,47.101348,0,0,0,0,0,0
2640,42,46,34,42,3645.6,3645.6,9656,9656,1700060,9.56E+06,21005570,461929,411788,3.05E+05,104121,1.70006,9.556928,21.00557,4.62E+00,4.12E+00,3.05E+00,1.04E+00,1395,1175,1639.125,1147.3875,917.91,45.8955,0,0,0,0,0,0
2645,42,46,34,42,3645.6,3645.6,9372,9656,1700060,29255166,21005570,461929,411788,690699,104121,1.70006,29.255166,21.00557,4.62E+00,4.12E+00,6.91E+00,1.04E+00,1423,1180,1679.14,1175.398,940.3184,47.01592,0,14.6,0,123,0,125952
2650,42,46,34,42,3645.6,3567.2,9656,9656,2192431,29255166,50036643,461929,963158,690699,104121,2.192431,29.255166,50.036643,4.62E+00,9.63E+00,6.91E+00,1.04E+00,1449,1178,1706.922,1194.8454,955.87632,47.793816,10.4,1.2,1157.8,0.8,1185587.2,819.2
2655,42,46,34,42,3645.6,3645.6,9656,9656,749072,9.31E+06,10501823,461929,1.35E+05,294770,104121,0.749072,9.306432,10.501823,4.62E+00,1.35E+00,2.95E+00,1.04E+00,1481,1177,1743.137,1220.1959,976.15672,48.807836,38.6,0,4434.5,0,4540928,0
2660,42,46,34,42,3645.6,3645.6,9656,9656,764032,1.30E+07,13939852,304819,1.35E+05,409087,104121,0.764032,12.99083,13.939852,3.05E+00,1.35E+00,4.09E+00,1.04E+00,1633,1176,1920.408,1344.2856,1075.42848,53.771424,0,0,0,0,0,0
2665,42,45,34,42,3645.6,3645.6,9372,9656,764032,20497811,13939852,304819,1.35E+05,409087,240692,0.764032,20.497811,13.939852,3.05E+00,1.35E+00,4.09E+00,2.41E+00,1411,1178,1662.158,1163.5106,930.80848,46.540424,2.8,0.4,136.9,0.8,140185.6,819.2
2670,42,45,34,42,3645.6,3645.6,9372,9656,5.87E+05,1.50E+07,7.84E+06,182404,1.35E+05,189602,8.92E+04,0.5870207,14.95771,7.843917,1.82E+00,1.35E+00,1.90E+00,8.92E-01,1448,1176,1702.848,1191.9936,953.59488,47.679744,0,0,0,0,0,0
2675,42,46,34,42,3645.6,3645.6,9372,9372,1513561,1.50E+07,21080232,529958,1.35E+05,189602,8.92E+04,1.513561,14.95771,21.080232,5.30E+00,1.35E+00,1.90E+00,8.92E-01,1431,1170,1674.27,1171.989,937.5912,46.87956,0,13.4,0,163.2,0,167116.8
2680,42,46,34,42,3724,3645.6,9656,9656,1513561,19794336,21080232,529958,1.35E+05,389311,8.92E+04,1.513561,19.794336,21.080232,5.30E+00,1.35E+00,3.89E+00,8.92E-01,1433,1169,1675.177,1172.6239,938.09912,46.904956,0,1.2,0,0.8,0,819.2
2685,42,46,34,42,3645.6,3645.6,9656,9372,7.56E+05,9324646,10551715,529958,160897,2.76E+05,8.92E+04,0.7558295,9.324646,10.551715,5.30E+00,1.61E+00,2.76E+00,8.92E-01,1506,1173,1766.538,1236.5766,989.26128,49.463064,0,0,0,0,0,0
2690,42,45,34,42,3645.6,3645.6,9656,9656,1540448,9324646,24998707,488487,160897,2.76E+05,8.92E+04,1.540448,9.324646,24.998707,4.88E+00,1.61E+00,2.76E+00,8.92E-01,1421,1175,1669.675,1168.7725,935.018,46.7509,0,0,0,0,0,0
2695,42,45,34,42,3645.6,3645.6,9656,9656,7.56E+05,9.58E+06,1.00E+07,488487,2.13E+05,2.76E+05,1.38E+05,0.7559825,9.579722,10.02529,4.88E+00,2.13E+00,2.76E+00,1.38E+00,1399,1177,1646.623,1152.6361,922.10888,46.105444,2,0,243.2,0,249036.8,0
2700,42,45,34,42,3645.6,3645.6,9656,9656,7.56E+05,19649344,1.00E+07,488487,2.13E+05,498870,1.38E+05,0.7559825,19.649344,10.02529,4.88E+00,2.13E+00,4.99E+00,1.38E+00,1411,1174,1656.514,1159.5598,927.64784,46.382392,0,0,0,0,0,0
2705,42,45,34,42,3724,3645.6,9372,9656,1516574,19649344,20547118,569937,2.13E+05,498870,1.38E+05,1.516574,19.649344,20.547118,5.70E+00,2.13E+00,4.99E+00,1.38E+00,1450,1172,1699.4,1189.58,951.664,47.5832,0,13.8,0,166,0,169984
2710,42,45,34,42,3645.6,3645.6,9656,9656,1516574,19212829,20547118,569937,2.13E+05,446080,1.38E+05,1.516574,19.212829,20.547118,5.70E+00,2.13E+00,4.46E+00,1.38E+00,1466,1174,1721.084,1204.7588,963.80704,48.190352,0,1.2,0,0.8,0,819.2
2715,42,46,34,42,3645.6,3645.6,9372,9372,1516574,19453031,20547118,569937,2.13E+05,456283,1.38E+05,1.516574,19.453031,20.547118,5.70E+00,2.13E+00,4.56E+00,1.38E+00,1396,1179,1645.884,1152.1188,921.69504,46.084752,0,0,0,0,0,0
2720,42,45,34,42,3645.6,3567.2,9656,9372,1516574,19913533,20547118,569937,2.13E+05,450067,1.38E+05,1.516574,19.913533,20.547118,5.70E+00,2.13E+00,4.50E+00,1.38E+00,1579,1176,1856.904,1299.8328,1039.86624,51.993312,0,0,0,0,0,0
2725,42,46,34,42,3645.6,3567.2,9656,9656,1531869,19913533,19230058,524068,2.13E+05,450067,1.38E+05,1.531869,19.913533,19.230058,5.24E+00,2.13E+00,4.50E+00,1.38E+00,1437,1179,1694.223,1185.9561,948.76488,47.438244,0,0,0,0,0,0
2730,42,46,34,42,3645.6,3645.6,9656,9656,1531869,2.07E+07,19230058,524068,2.13E+05,263987,1.16E+05,1.531869,20.6654,19.230058,5.24E+00,2.13E+00,2.64E+00,1.16E+00,1459,1184,1727.456,1209.2192,967.37536,48.368768,0,0,0,0,0,0
2735,42,46,34,42,3645.6,3645.6,9656,9656,746362,9560711,10979121,1.87E+05,2.13E+05,263987,319261,0.746362,9.560711,10.979121,1.87E+00,2.13E+00,2.64E+00,3.19E+00,1445,1176,1699.32,1189.524,951.6192,47.58096,0,23,0,270.8,0,277299.2
2740,42,45,34,42,3645.6,3645.6,9656,9656,746362,19167597,10979121,1.87E+05,2.13E+05,263987,205681,0.746362,19.167597,10.979121,1.87E+00,2.13E+00,2.64E+00,2.06E+00,1615,1178,1902.47,1331.729,1065.3832,53.26916,0,1.2,0,0.8,0,819.2
2745,42,45,34,42,3645.6,3645.6,9372,9656,746362,17872089,10979121,1.87E+05,2.13E+05,249506,2.05E+05,0.746362,17.872089,10.979121,1.87E+00,2.13E+00,2.50E+00,2.05E+00,1416,1180,1670.88,1169.616,935.6928,46.78464,0,0,0,0,0,0
2750,42,45,34,42,3645.6,3645.6,9656,9656,746362,20062493,10979121,1.87E+05,2.13E+05,437970,2.05E+05,0.746362,20.062493,10.979121,1.87E+00,2.13E+00,4.38E+00,2.05E+00,1405,1168,1641.04,1148.728,918.9824,45.94912,0,0,0,0,0,0
2755,42,46,34,42,3645.6,3645.6,9656,9656,1525549,20062493,18931983,538338,2.13E+05,437970,2.05E+05,1.525549,20.062493,18.931983,5.38E+00,2.13E+00,4.38E+00,2.05E+00,1484,1165,1728.86,1210.202,968.1616,48.40808,0,0,0,0,0,0
2760,42,45,34,42,3724,3645.6,9372,9656,1525549,19651747,18931983,538338,2.13E+05,437970,159272,1.525549,19.651747,18.931983,5.38E+00,2.13E+00,4.38E+00,1.59E+00,1457,1176,1713.432,1199.4024,959.52192,47.976096,0,0,0,0,0,0
2765,42,46,34,42,3645.6,3645.6,9656,9656,1525549,20525440,18931983,538338,2.13E+05,501641,159272,1.525549,20.52544,18.931983,5.38E+00,2.13E+00,5.02E+00,1.59E+00,1509,1176,1774.584,1242.2088,993.76704,49.688352,0,12.4,0,122.9,0,125849.6
2770,42,46,34,42,3645.6,3645.6,9656,9656,762680,9.32E+06,9317218,2.78E+05,2.13E+05,501641,9.15E+04,0.76268,9.316774,9.317218,2.78E+00,2.13E+00,5.02E+00,9.15E-01,1377,1176,1619.352,1133.5464,906.83712,45.341856,0,1.2,0,0.8,0,819.2
2775,42,45,34,42,3645.6,3645.6,9372,9372,1517585,9.32E+06,20034230,210456,1.88E+05,501641,9.15E+04,1.517585,9.316774,20.03423,2.10E+00,1.88E+00,5.02E+00,9.15E-01,1488,1176,1749.888,1224.9216,979.93728,48.996864,0,0,0,0,0,0
2780,42,46,34,42,3645.6,3645.6,9940,9372,745955,10621164,10858419,2.75E+05,1.88E+05,501641,177493,0.745955,10.621164,10.858419,2.75E+00,1.88E+00,5.02E+00,1.77E+00,1391,1176,1635.816,1145.0712,916.05696,45.802848,0,0,0,0,0,0
2785,42,45,34,42,3645.6,3567.2,9656,9656,7.51E+05,9503572,9.84E+06,2.49E+05,1.88E+05,501641,1.20E+05,0.7508855,9.503572,9.836428,2.49E+00,1.88E+00,5.02E+00,1.20E+00,1443,1177,1698.411,1188.8877,951.11016,47.555508,0,0,0,0,0,0
2790,42,46,34,42,3645.6,3645.6,9372,9656,840285,10427004,1.05E+07,283230,1.88E+05,501641,9.18E+04,0.840285,10.427004,10.51402,2.83E+00,1.88E+00,5.02E+00,9.18E-01,1391,1173,1631.643,1142.1501,913.72008,45.686004,0,0,0,0,0,0
2795,42,45,34,42,3645.6,3645.6,9656,9656,776341,9.47E+06,9631036,283230,217929,501641,225284,0.776341,9.473432,9.631036,2.83E+00,2.18E+00,5.02E+00,2.25E+00,1445,1174,1696.43,1187.501,950.0008,47.50004,0,11.8,0,123.3,0,126259.2
2800,42,46,34,42,3645.6,3645.6,9656,9656,776341,17770740,9631036,283230,217929,501641,405326,0.776341,17.77074,9.631036,2.83E+00,2.18E+00,5.02E+00,4.05E+00,1406,1174,1650.644,1155.4508,924.36064,46.218032,0,1.2,0,0.8,0,819.2
2805,42,45,34,42,3645.6,3645.6,9656,9656,1521965,17770740,19569042,549246,217929,501641,405326,1.521965,17.77074,19.569042,5.49E+00,2.18E+00,5.02E+00,4.05E+00,1526,1164,1776.264,1243.3848,994.70784,49.735392,0,0,0,0,0,0
2810,42,45,34,42,3567.2,3567.2,9656,9656,1521965,20253827,19569042,549246,217929,501641,404966,1.521965,20.253827,19.569042,5.49E+00,2.18E+00,5.02E+00,4.05E+00,1427,1167,1665.309,1165.7163,932.57304,46.628652,0,0,0,0,0,0
2815,42,45,34,42,3645.6,3567.2,9656,9656,1521965,17206406,19569042,549246,217929,501641,379399,1.521965,17.206406,19.569042,5.49E+00,2.18E+00,5.02E+00,3.79E+00,1406,1173,1649.238,1154.4666,923.57328,46.178664,0,0,0,0,0,0
2820,42,46,34,42,3645.6,3645.6,9656,9656,1521965,19504895,19569042,549246,217929,459834,379399,1.521965,19.504895,19.569042,5.49E+00,2.18E+00,4.60E+00,3.79E+00,1407,1178,1657.446,1160.2122,928.16976,46.408488,0,0,0,0,0,0
2825,42,45,34,42,3645.6,3645.6,9656,9656,1521965,19583704,19569042,549246,217929,459834,441969,1.521965,19.583704,19.569042,5.49E+00,2.18E+00,4.60E+00,4.42E+00,1448,1184,1714.432,1200.1024,960.08192,48.004096,0,16,0,133.8,0,137011.2
2830,42,45,34,42,3645.6,3645.6,9656,9656,1521965,19708646,19569042,549246,217929,441981,441969,1.521965,19.708646,19.569042,5.49E+00,2.18E+00,4.42E+00,4.42E+00,1410,1178,1660.98,1162.686,930.1488,46.50744,0,1.2,0,0.8,0,819.2
2835,42,46,34,42,3645.6,3645.6,9656,9656,1521965,18243700,19569042,549246,217929,441981,240864,1.521965,18.2437,19.569042,5.49E+00,2.18E+00,4.42E+00,2.41E+00,1415,1178,1666.87,1166.809,933.4472,46.67236,0,0,0,0,0,0
2840,42,46,34,42,3645.6,3645.6,9656,9656,1512025,18243700,19819808,537755,217929,441981,240864,1.512025,18.2437,19.819808,5.38E+00,2.18E+00,4.42E+00,2.41E+00,1410,1176,1658.16,1160.712,928.5696,46.42848,0,0,0,0,0,0
2845,42,45,34,42,3645.6,3645.6,9656,9372,754598,9.66E+06,9.72E+06,2.65E+05,217929,2.05E+05,240864,0.754598,9.663468,9.724976,2.65E+00,2.18E+00,2.05E+00,2.41E+00,1527,1174,1792.698,1254.8886,1003.91088,50.195544,0,0,0,0,0,0
2850,42,46,34,42,3645.6,3645.6,9656,9656,754598,18328692,9.72E+06,2.65E+05,217929,654122,240864,0.754598,18.328692,9.724976,2.65E+00,2.18E+00,6.54E+00,2.41E+00,1420,1172,1664.24,1164.968,931.9744,46.59872,0,0,0,0,0,0
2855,42,45,34,42,3724,3645.6,9656,9656,1512296,18328692,19618492,547318,217929,654122,240864,1.512296,18.328692,19.618492,5.47E+00,2.18E+00,6.54E+00,2.41E+00,1437,1172,1684.164,1178.9148,943.13184,47.156592,0,11.2,0,124.7,0,127692.8
2860,42,45,34,42,3724,3645.6,9656,9656,1517008,18328692,20984907,463185,217929,654122,240864,1.517008,18.328692,20.984907,4.63E+00,2.18E+00,6.54E+00,2.41E+00,1488,1168,1737.984,1216.5888,973.27104,48.663552,0,1.2,0,0.8,0,819.2
2865,42,45,34,42,3645.6,3645.6,9656,9656,1517008,18418704,20984907,463185,217929,424515,240864,1.517008,18.418704,20.984907,4.63E+00,2.18E+00,4.25E+00,2.41E+00,1421,1167,1658.307,1160.8149,928.65192,46.432596,0,0,0,0,0,0
2870,42,45,34,42,3645.6,3645.6,9940,9372,761493,9514152,9689347,463185,228676,424515,2.04E+05,0.761493,9.514152,9.689347,4.63E+00,2.29E+00,4.25E+00,2.04E+00,1397,1166,1628.902,1140.2314,912.18512,45.609256,0,0,0,0,0,0
2875,42,45,34,42,3645.6,3645.6,9372,9656,1529485,9514152,19543472,567189,228676,424515,2.04E+05,1.529485,9.514152,19.543472,5.67E+00,2.29E+00,4.25E+00,2.04E+00,1433,1164,1668.012,1167.6084,934.08672,46.704336,0,0,0,0,0,0
2880,42,46,34,42,3645.6,3645.6,9656,9656,855497,9.64E+06,9.88E+06,2.82E+05,228676,424515,106112,0.855497,9.644382,9.879008,2.82E+00,2.29E+00,4.25E+00,1.06E+00,1401,1169,1637.769,1146.4383,917.15064,45.857532,0,0,0,0,0,0
2885,42,46,34,42,3567.2,3645.6,9372,9656,1527596,9.64E+06,2.02E+07,2.63E+05,2.42E+05,424515,106112,1.527596,9.644382,20.23865,2.63E+00,2.42E+00,4.25E+00,1.06E+00,1454,1169,1699.726,1189.8082,951.84656,47.592328,0,10.6,0,125.1,0,128102.4
2890,42,45,34,42,3645.6,3567.2,9656,9656,1527596,19366319,2.02E+07,2.63E+05,2.42E+05,512633,106112,1.527596,19.366319,20.23865,2.63E+00,2.42E+00,5.13E+00,1.06E+00,1513,1170,1770.21,1239.147,991.3176,49.56588,0,1.2,0,0.8,0,819.2
2895,42,46,34,42,3645.6,3567.2,9656,9656,1510094,19366319,20936553,452258,2.42E+05,512633,106112,1.510094,19.366319,20.936553,4.52E+00,2.42E+00,5.13E+00,1.06E+00,1412,1176,1660.512,1162.3584,929.88672,46.494336,0,0,0,0,0,0
2900,42,45,34,42,3645.6,3645.6,9656,9656,1524093,19366319,20824486,559391,2.42E+05,512633,106112,1.524093,19.366319,20.824486,5.59E+00,2.42E+00,5.13E+00,1.06E+00,1419,1177,1670.163,1169.1141,935.29128,46.764564,0,0,0,0,0,0
2905,42,45,34,42,3645.6,3567.2,9656,9656,1510480,19366319,19924777,439024,2.42E+05,512633,106112,1.51048,19.366319,19.924777,4.39E+00,2.42E+00,5.13E+00,1.06E+00,1409,1182,1665.438,1165.8066,932.64528,46.632264,0,0,0,0,0,0
2910,42,45,34,42,3645.6,3645.6,9656,9656,861850,10421508,1.02E+07,274902,2.42E+05,512633,8.43E+04,0.86185,10.421508,10.24694,2.75E+00,2.42E+00,5.13E+00,8.43E-01,1418,1179,1671.822,1170.2754,936.22032,46.811016,0,0,0,0,0,0
2915,42,45,34,42,3645.6,3645.6,9656,9656,7.64E+05,9.71E+06,9790358,271965,2.42E+05,2.04E+05,8.43E+04,0.7641105,9.71423,9.790358,2.72E+00,2.42E+00,2.04E+00,8.43E-01,1471,1178,1732.838,1212.9866,970.38928,48.519464,0,17,0,133.6,0,136806.4
2920,42,45,34,42,3724,3567.2,9372,9656,7.57E+05,9.75E+06,10101754,2.62E+05,2.42E+05,2.37E+05,8.43E+04,0.7568865,9.74883,10.101754,2.62E+00,2.42E+00,2.37E+00,8.43E-01,1399,1178,1648.022,1153.6154,922.89232,46.144616,0,1.2,0,0.8,0,819.2
2925,42,46,34,42,3645.6,3645.6,9656,9656,7.63E+05,8.60E+06,9820504,2.62E+05,170232,2.57E+05,8.43E+04,0.7628095,8.603372,9.820504,2.62E+00,1.70E+00,2.57E+00,8.43E-01,1409,1176,1656.984,1159.8888,927.91104,46.395552,0,0,0,0,0,0
2930,42,45,34,42,3724,3645.6,9656,9656,1529596,8.60E+06,19433010,560621,170232,2.57E+05,8.43E+04,1.529596,8.603372,19.43301,5.61E+00,1.70E+00,2.57E+00,8.43E-01,1459,1176,1715.784,1201.0488,960.83904,48.041952,0,0,0,0,0,0
2935,42,46,34,42,3567.2,3645.6,9656,9656,1529596,18933061,19433010,560621,170232,470807,8.43E+04,1.529596,18.933061,19.43301,5.61E+00,1.70E+00,4.71E+00,8.43E-01,1417,1174,1663.558,1164.4906,931.59248,46.579624,0,0,0,0,0,0
2940,42,45,34,42,3645.6,3645.6,9656,9656,1529596,19563481,19433010,560621,170232,221150,1.17E+05,1.529596,19.563481,19.43301,5.61E+00,1.70E+00,2.21E+00,1.17E+00,1412,1171,1653.452,1157.4164,925.93312,46.296656,0,0,0,0,0,0
2945,42,45,34,42,3567.2,3645.6,9372,9656,1507672,19563481,21071699,481720,170232,221150,1.17E+05,1.507672,19.563481,21.071699,4.82E+00,1.70E+00,2.21E+00,1.17E+00,1458,1170,1705.86,1194.102,955.2816,47.76408,0,12.4,0,124.2,0,127180.8
2950,42,46,34,42,3645.6,3645.6,9656,9656,1507672,22598032,21071699,481720,170232,473857,1.17E+05,1.507672,22.598032,21.071699,4.82E+00,1.70E+00,4.74E+00,1.17E+00,1423,1166,1659.218,1161.4526,929.16208,46.458104,0,1.2,0,0.8,0,819.2
2955,42,45,34,42,3567.2,3645.6,9656,9656,1507672,18805477,21071699,481720,170232,473857,187215,1.507672,18.805477,21.071699,4.82E+00,1.70E+00,4.74E+00,1.87E+00,1447,1164,1684.308,1179.0156,943.21248,47.160624,0,0,0,0,0,0
2960,42,45,34,42,3567.2,3567.2,9656,9656,7.47E+05,9841178,10765515,481720,1.91E+05,473857,256640,0.7469195,9.841178,10.765515,4.82E+00,1.91E+00,4.74E+00,2.57E+00,1443,1160,1673.88,1171.716,937.3728,46.86864,0,0,0,0,0,0
2965,42,46,34,42,3645.6,3645.6,9656,9656,766385,9.34E+06,9.63E+06,2.75E+05,1.91E+05,211638,256640,0.766385,9.337312,9.628766,2.75E+00,1.91E+00,2.12E+00,2.57E+00,1377,1168,1608.336,1125.8352,900.66816,45.033408,0,0,0,0,0,0
2970,42,46,34,42,3645.6,3645.6,9372,9656,1717210,9.34E+06,20000002,556299,1.91E+05,211638,256640,1.71721,9.337312,20.000002,5.56E+00,1.91E+00,2.12E+00,2.57E+00,1407,1169,1644.783,1151.3481,921.07848,46.053924,0,0,0,0,0,0
2975,42,46,34,42,3645.6,3645.6,9656,9656,1717210,20075321,20000002,556299,1.91E+05,515163,256640,1.71721,20.075321,20.000002,5.56E+00,1.91E+00,5.15E+00,2.57E+00,1450,1162,1684.9,1179.43,943.544,47.1772,0,13,0,124.5,0,127488
2980,42,45,34,42,3645.6,3645.6,9656,9656,1509129,20075321,20616389,456799,1.91E+05,515163,256640,1.509129,20.075321,20.616389,4.57E+00,1.91E+00,5.15E+00,2.57E+00,1416,1171,1658.136,1160.6952,928.55616,46.427808,0,1.2,0,0.8,0,819.2
2985,42,45,34,42,3645.6,3645.6,9656,9656,1509129,19563802,20616389,456799,1.91E+05,515163,202916,1.509129,19.563802,20.616389,4.57E+00,1.91E+00,5.15E+00,2.03E+00,1430,1182,1690.26,1183.182,946.5456,47.32728,0,0,0,0,0,0
2990,42,45,34,42,3645.6,3645.6,9656,9656,1508188,19563802,20339071,525547,1.91E+05,515163,202916,1.508188,19.563802,20.339071,5.26E+00,1.91E+00,5.15E+00,2.03E+00,1516,1174,1779.784,1245.8488,996.67904,49.833952,0,0,0,0,0,0
2995,42,45,34,42,3645.6,3567.2,9656,9656,1533585,19563802,19571918,436786,1.91E+05,515163,202916,1.533585,19.563802,19.571918,4.37E+00,1.91E+00,5.15E+00,2.03E+00,1404,1176,1651.104,1155.7728,924.61824,46.230912,0,0,0,0,0,0
3000,42,46,34,42,3645.6,3645.6,9656,9656,1533585,20074604,19571918,436786,1.91E+05,515163,252088,1.533585,20.074604,19.571918,4.37E+00,1.91E+00,5.15E+00,2.52E+00,1434,1178,1689.252,1182.4764,945.98112,47.299056,0,0,0,0,0,0
3005,42,45,34,42,3645.6,3645.6,9656,9656,1518782,20074604,20394474,540243,1.91E+05,515163,252088,1.518782,20.074604,20.394474,5.40E+00,1.91E+00,5.15E+00,2.52E+00,1425,1175,1674.375,1172.0625,937.65,46.8825,0,12.2,0,125.6,0,128614.4
3010,42,46,34,42,3645.6,3645.6,9656,9656,1510683,20074604,18899496,475390,1.91E+05,515163,252088,1.510683,20.074604,18.899496,4.75E+00,1.91E+00,5.15E+00,2.52E+00,1392,1170,1628.64,1140.048,912.0384,45.60192,0,1.2,0,0.8,0,819.2
3015,42,45,34,42,3645.6,3645.6,9656,9656,1507155,20074604,19582662,543944,1.91E+05,515163,252088,1.507155,20.074604,19.582662,5.44E+00,1.91E+00,5.15E+00,2.52E+00,1390,1177,1636.03,1145.221,916.1768,45.80884,0,0,0,0,0,0
3020,42,45,34,42,3645.6,3645.6,9372,9656,1507155,18772683,19582662,543944,1.91E+05,515163,362416,1.507155,18.772683,19.582662,5.44E+00,1.91E+00,5.15E+00,3.62E+00,1463,1178,1723.414,1206.3898,965.11184,48.255592,0,0,0,0,0,0
3025,42,45,34,42,3645.6,3645.6,9656,9372,754502,9.63E+06,9.77E+06,543944,2.48E+05,258525,362416,0.754502,9.626842,9.772462,5.44E+00,2.48E+00,2.59E+00,3.62E+00,1411,1177,1660.747,1162.5229,930.01832,46.500916,0,0,0,0,0,0
3030,42,45,34,42,3645.6,3645.6,9656,9656,754502,19961992,9.77E+06,543944,2.48E+05,546679,362416,0.754502,19.961992,9.772462,5.44E+00,2.48E+00,5.47E+00,3.62E+00,1428,1174,1676.472,1173.5304,938.82432,46.941216,0,0,0,0,0,0
3035,42,46,34,42,3645.6,3645.6,9372,9656,754502,19382359,9.77E+06,543944,2.48E+05,546679,454723,0.754502,19.382359,9.772462,5.44E+00,2.48E+00,5.47E+00,4.55E+00,1403,1176,1649.928,1154.9496,923.95968,46.197984,0,13.8,0,126.6,0,129638.4
3040,42,45,34,42,3645.6,3645.6,9372,9656,754502,19135255,9.77E+06,543944,2.48E+05,448202,454723,0.754502,19.135255,9.772462,5.44E+00,2.48E+00,4.48E+00,4.55E+00,1476,1173,1731.348,1211.9436,969.55488,48.477744,0,1.2,0,0.8,0,819.2
3045,42,45,34,42,3645.6,3645.6,9372,9656,747927,9.06E+06,1.03E+07,240098,2.48E+05,448202,2.14E+05,0.747927,9.058538,10.30894,2.40E+00,2.48E+00,4.48E+00,2.14E+00,1425,1176,1675.8,1173.06,938.448,46.9224,0,0,0,0,0,0
3050,42,46,34,42,3645.6,3567.2,9656,9656,1508124,9.06E+06,20450744,520382,2.48E+05,448202,2.14E+05,1.508124,9.058538,20.450744,5.20E+00,2.48E+00,4.48E+00,2.14E+00,1443,1175,1695.525,1186.8675,949.494,47.4747,0,0,0,0,0,0
3055,42,45,34,42,3645.6,3645.6,9656,9656,7.69E+05,9.15E+06,9.26E+06,2.72E+05,2.48E+05,448202,101761,0.7687295,9.153384,9.255624,2.72E+00,2.48E+00,4.48E+00,1.02E+00,1423,1174,1670.602,1169.4214,935.53712,46.776856,0,0,0,0,0,0
3060,42,45,34,42,3645.6,3567.2,9656,9656,7.69E+05,19404253,9.26E+06,2.72E+05,2.48E+05,448202,443453,0.7687295,19.404253,9.255624,2.72E+00,2.48E+00,4.48E+00,4.43E+00,1654,1170,1935.18,1354.626,1083.7008,54.18504,0,0,0,0,0,0
3065,42,46,34,42,3645.6,3567.2,9656,9656,756128,1.00E+07,10264141,237638,2.48E+05,448202,2.19E+05,0.756128,10.03981,10.264141,2.38E+00,2.48E+00,4.48E+00,2.19E+00,1412,1179,1664.748,1165.3236,932.25888,46.612944,0,13,0,127,0,130048
3070,42,45,34,42,3645.6,3645.6,9656,9656,756128,19079088,10264141,237638,2.48E+05,407172,2.19E+05,0.756128,19.079088,10.264141,2.38E+00,2.48E+00,4.07E+00,2.19E+00,1459,1175,1714.325,1200.0275,960.022,48.0011,0,1.2,0,0.8,0,819.2
