pic0: pic0=bus_tran_any,umask=0x20
pic1: pic1=l2_rqsts,umask=0x4f
   time cpu event      pic0      pic1 
2775.007   6  tick 196269585         0 
2775.007   4  tick 222505259         0 
2775.007   5  tick 202842287         0 
2775.007   0  tick 204467763         0 
2775.007   7  tick 216944532         0 
2775.007   2  tick 198790569         0 
2780.007   3  tick 242553339         0 
2780.007   1  tick 221615813         0 
2780.007   4  tick 236242119         0 
2780.007   5  tick 230015251         0 
2780.007   7  tick 231243539         0 
2780.007   6  tick 233716338         0 
2780.007   2  tick 226585205         0 
2780.007   0  tick 216583760         0 
2785.007   3  tick  69990356         0 
2785.007   0  tick  11981852         0 
2785.007   7  tick 102828334         0 
2785.007   4  tick 226680689         0 
2785.009   5  tick  49658518         0 
2785.308   2  tick 136443637         0 
2785.530   6  tick  89371906         0 
2785.938   1  tick 168350835         0 
2790.007   2  tick 183405861         0 
2790.007   7  tick 159918316         0 
2790.009   3  tick 239256319         0 
2791.428   6  tick 121235956         0 
2791.723   0  tick 136383603         0 
2791.867   5  tick 172715264         0 
2792.430   1  tick 147275675         0 
2792.469   4  tick 192616959         0 
2795.007   1  tick  91814940         0 
2795.007   2  tick 149167265         0 
2795.007   4  tick  55976181         0 
2795.007   5  tick  73855040         0 
2795.008   6  tick  49498965         0 
2795.009   3  tick 161755222         0 
2795.991   7  tick  68384559         0 
2796.831   0  tick 104186369         0 
2800.007   1  tick  52887348         0 
2800.007   4  tick  79787807         0 
2800.007   2  tick 123884086         0 
2800.007   6  tick 128970544         0 
2800.009   3  tick 145711333         0 
2800.802   7  tick  91941632         0 
2801.391   5  tick 131825128         0 
2801.555   0  tick  72647359         0 
2805.007   3  tick 128621952         0 
2805.007   4  tick 108062154         0 
2805.007   0  tick 104387213         0 
2805.007   5  tick 101994131         0 
2805.007   7  tick 118163716         0 
2805.007   2  tick 127269454         0 
2805.008   1  tick 113943532         0 
2805.008   6  tick 111557878         0 
2810.007   1  tick 167667886         0 
2810.007   3  tick 151741038         0 
2810.007   0  tick 167078710         0 
2810.007   2  tick 166213142         0 
2810.007   6  tick 157993403         0 
2810.007   4  tick 177236491         0 
2810.007   7  tick 161708859         0 
2810.007   5  tick 154058262         0 
2815.007   3  tick 177513230         0 
2816.585   4  tick 167648933         0 
2816.717   6  tick 165383252         0 
2816.787   2  tick 147883703         0 
2816.811   1  tick 144999726         0 
2816.887   5  tick 129233676         0 
2816.965   0  tick 168733261         0 
2816.985   7  tick 168983458         0 
2820.007   0  tick 153597321         0 
2820.007   2  tick 142907229         0 
2820.007   6  tick 174833052         0 
2820.007   4  tick 133218828         0 
2820.007   5  tick 163980092         0 
2820.007   3  tick 218750366         0 
2820.007   1  tick 144255536         0 
2820.007   7  tick 147915012         0 
2825.007   6  tick 325934793         0 
2825.007   4  tick 293792914         0 
2825.007   5  tick 343170972         0 
2825.007   7  tick 247505259         0 
2825.007   3  tick 299168936         0 
2825.007   0  tick 353171552         0 
2825.007   2  tick 256062833         0 
2825.055   1  tick 299296836         0 
2830.007   4  tick  58735003         0 
2830.007   5  tick 168316624         0 
2830.007   2  tick  80553034         0 
2830.007   7  tick  79134021         0 
2830.008   6  tick  57308891         0 
2830.010   0  tick  61020634         0 
2830.138   3  tick  93030502         0 
2830.181   1  tick 105379543         0 
2835.007   1  tick 183511529         0 
2835.007   3  tick 231645420         0 
2835.007   7  tick 262214242         0 
2835.007   2  tick 213457041         0 
2835.007   0  tick 254082979         0 
2835.007   5  tick 169084882         0 
2835.007   4  tick 243927206         0 
2835.007   6  tick 224293234         0 
2840.007   2  tick 324661497         0 
2840.007   0  tick 372626294         0 
2840.007   1  tick 250556405         0 
2840.007   5  tick 224661699         0 
2841.423   3  tick 290711946         0 
2842.169   7  tick 326292663         0 
2842.567   4  tick 151684709         0 
2842.583   6  tick 262739931         0 
2845.007   3  tick 182738843         0 
2845.007   1  tick  91531155         0 
2845.007   0  tick 289630666         0 
2845.007   2  tick 237587897         0 
2845.007   7  tick 127475119         0 
2845.007   6  tick  98633043         0 
2845.007   4  tick 107637259         0 
2845.427   5  tick 170837318         0 
2850.007   1  tick 182871836         0 
2850.007   3  tick 196025974         0 
2850.007   6  tick 176520000         0 
2850.007   5  tick  98705334         0 
2850.007   4  tick 188008655         0 
2850.007   2  tick 168738561         0 
2850.007   0  tick 165123842         0 
2850.009   7  tick 167740836         0 
2855.007   1  tick 138568058         0 
2855.007   6  tick  94532041         0 
2855.007   0  tick 150749279         0 
2855.007   2  tick 164314773         0 
2855.007   5  tick 176115862         0 
2855.007   7  tick 163889202         0 
2855.009   4  tick 183127743         0 
2855.122   3  tick 160944689         0 
2860.007   4  tick 225481218         0 
2860.007   6  tick 208506033         0 
2860.007   3  tick 151364450         0 
2860.007   5  tick  79626108         0 
2860.007   2  tick 226383928         0 
2860.213   0  tick 123626407         0 
2860.279   7  tick 146233473         0 
2860.347   1  tick 132096575         0 
2865.007   2  tick 149521984         0 
2865.007   0  tick 141452588         0 
2865.007   6  tick 242384116         0 
2865.007   4  tick 203187868         0 
2865.007   5  tick 234725814         0 
2865.007   7  tick 121972399         0 
2865.007   3  tick 226694730         0 
2867.115   1  tick 128457991         0 
2870.007   2  tick  73151460         0 
2870.007   7  tick  64126033         0 
2870.007   5  tick 130544781         0 
2870.008   0  tick  75625524         0 
2870.008   1  tick 137750419         0 
2870.008   4  tick  70167656         0 
2870.008   3  tick 166383350         0 
2870.423   6  tick 111435826         0 
2875.007   0  tick 154069975         0 
2875.007   2  tick 135677835         0 
2875.007   5  tick 172657734         0 
2875.007   7  tick 143045369         0 
2875.007   4  tick 161441208         0 
2875.007   3  tick 144057421         0 
2875.007   6  tick 155879293         0 
2875.008   1  tick 166359683         0 
2880.007   1  tick  68115274         0 
2880.007   3  tick  98462233         0 
2880.007   6  tick  72601624         0 
2880.007   4  tick 130223732         0 
2880.007   7  tick  68296447         0 
2880.194   0  tick  70348773         0 
2880.781   5  tick  90435006         0 
2880.996   2  tick 122494487         0 
2885.007   1  tick 147422021         0 
2885.007   3  tick 131121015         0 
2885.007   2  tick 124180275         0 
2885.007   0  tick 118648920         0 
2885.007   5  tick 116886921         0 
2885.007   7  tick 140433492         0 
2885.007   4  tick 120605324         0 
2885.007   6  tick 144146177         0 
2890.007   4  tick 156430064         0 
2890.007   6  tick 187621669         0 
2890.007   0  tick 175498030         0 
2890.007   3  tick 177600332         0 
2890.007   5  tick 180682088         0 
2890.007   1  tick 170707504         0 
2890.008   2  tick 175657512         0 
2890.008   7  tick 169663500         0 
2895.007   2  tick 187929426         0 
2895.007   1  tick 186323263         0 
2895.007   3  tick 157400598         0 
2895.007   7  tick 192067303         0 
2895.007   0  tick 184997234         0 
2895.007   6  tick 186876980         0 
2895.007   5  tick 187014242         0 
2895.008   4  tick 186765000         0 
2900.007   2  tick  95113372         0 
2900.007   0  tick 165938324         0 
2901.509   1  tick 102440865         0 
2901.606   4  tick 110889478         0 
2901.909   7  tick 100389753         0 
2902.116   3  tick 104337053         0 
2902.862   5  tick 138036791         0 
2903.075   6  tick 149035693         0 
2905.007   3  tick 123887229         0 
2905.007   1  tick  51101835         0 
2905.007   6  tick  69874790         0 
2905.007   4  tick 127152170         0 
2905.007   0  tick 147164348         0 
2905.007   2  tick 109957136         0 
2905.007   7  tick 117363639         0 
2905.007   5  tick  80696031         0 
2910.007   0  tick 132634421         0 
2910.007   2  tick 184449310         0 
2910.007   3  tick 202626706         0 
2910.007   1  tick 166606346         0 
2910.007   5  tick 157116120         0 
2910.007   7  tick 179773298         0 
2910.007   6  tick 192502332         0 
2910.591   4  tick 181549709         0 
2915.007   2  tick 175704789         0 
2915.007   0  tick 180608105         0 
2915.007   1  tick 173635195         0 
2915.007   5  tick 188582142         0 
2915.007   3  tick 171116233         0 
2915.007   6  tick 177185788         0 
2915.007   4  tick 191141259         0 
2915.007   7  tick 198018182         0 
2920.007   3  tick 188670424         0 
2920.007   1  tick 209797922         0 
2920.007   4  tick 121019616         0 
2920.007   7  tick 182560156         0 
2920.007   0  tick 191131624         0 
2920.427   5  tick 169952208         0 
2920.828   6  tick 132678808         0 
2921.112   2  tick 130161302         0 
2925.007   3  tick 217480079         0 
2925.007   1  tick 194173627         0 
2925.007   0  tick 198831520         0 
2925.007   2  tick 148605087         0 
2925.007   7  tick 197191725         0 
2925.007   6  tick 162582621         0 
2925.007   5  tick 194355957         0 
2925.690   4  tick 199869456         0 
2930.007   3  tick 168647809         0 
2930.007   1  tick 199004851         0 
2930.007   4  tick 162694570         0 
2930.007   2  tick 176344817         0 
2930.007   0  tick 170064648         0 
2930.007   6  tick 197100856         0 
2930.007   5  tick 168782542         0 
2930.007   7  tick 187407237         0 
2935.007   1  tick 134126658         0 
2935.007   7  tick 233829764         0 
2935.007   0  tick 188493829         0 
2935.007   4  tick 203489867         0 
2935.007   2  tick 218669257         0 
2936.709   3  tick 155234692         0 
2937.025   5  tick 152744457         0 
2937.909   6  tick 165872099         0 
2940.007   5  tick 171320443         0 
2940.008   7  tick 124824609         0 
2940.007   6  tick 105602355         0 
2940.007   1  tick 254103534         0 
2940.007   2  tick 141473393         0 
2940.007   3  tick 125085599         0 
2940.007   4  tick 286515586         0 
2941.218   0  tick 131479755         0 
2945.007   1  tick 130524191         0 
2945.007   6  tick 145771654         0 
2945.013   4  tick 136459883         0 
2945.018   3  tick 156512560         0 
2945.086   0  tick  80299045         0 
2945.087   5  tick 153470763         0 
2945.697   2  tick 110736590         0 
2945.791   7  tick 150841467         0 
2950.007   1  tick 160607193         0 
2950.007   3  tick 123435477         0 
2950.007   4  tick 153905884         0 
2950.007   7  tick  42301863         0 
2950.007   5  tick  68360972         0 
2950.007   2  tick  84451047         0 
2950.007   0  tick 129912393         0 
2950.099   6  tick  79874364         0 
2955.007   4  tick 319558490         0 
2955.007   6  tick 355147299         0 
2955.007   3  tick 382136980         0 
2955.007   1  tick 304113705         0 
2955.007   7  tick 264829514         0 
2955.007   5  tick 324520631         0 
2955.007   0  tick 347727090         0 
2955.007   2  tick 294272144         0 
2961.374   0  tick 152122679         0 
2961.589   1  tick 167458510         0 
2961.668   6  tick 154337249         0 
2962.109   2  tick 182069138         0 
2962.149   4  tick 183754703         0 
2962.371   5  tick 182015233         0 
2962.383   7  tick 194809865         0 
2963.456   3  tick 144653274         0 
2965.007   7  tick   7278896         0 
2965.972   1  tick   3858462         0 
2966.066   0  tick  24860688         0 
2966.481   4  tick  16548180         0 
2966.500   5  tick   8216717         0 
2966.664   6  tick  47288706         0 
2966.783   2  tick  38304928         0 
2966.972   3  tick   5416633         0 
2970.007   3  tick  70107276         0 
2970.007   1  tick  95927196         0 
2970.007   5  tick  84747005         0 
2970.007   6  tick  73704477         0 
2970.007   4  tick  86554982         0 
2970.007   7  tick 101101319         0 
2970.007   0  tick  92198678         0 
2970.007   2  tick  73650633         0 
2975.007   6  tick  93583900         0 
2975.007   4  tick 106101955         0 
2975.007   1  tick 109922581         0 
2975.007   3  tick 110448290         0 
2975.007   7  tick 111894219         0 
2975.007   5  tick 110739143         0 
2975.007   2  tick 105116008         0 
2975.008   0  tick 101866205         0 
2980.007   2  tick 139744630         0 
2980.007   1  tick 138289123         0 
2980.007   0  tick 133841466         0 
2980.007   3  tick 135573680         0 
2980.007   6  tick 171602967         0 
2980.007   5  tick 138521795         0 
2980.007   4  tick 134627030         0 
2980.007   7  tick 132607497         0 
2985.007   2  tick 174615248         0 
2985.007   3  tick 183583848         0 
2985.007   1  tick 177792809         0 
2985.007   4  tick 185613347         0 
2985.007   0  tick 181195508         0 
2985.007   5  tick 174340710         0 
2985.007   7  tick 180831854         0 
2985.007   6  tick 150109497         0 
2990.007   2  tick 209345844         0 
2990.007   0  tick 175919577         0 
2990.007   5  tick 226676821         0 
2990.007   3  tick 223284251         0 
2990.007   1  tick 211398384         0 
2990.017   7  tick 208640134         0 
2990.140   6  tick 199122187         0 
2990.397   4  tick 205924593         0 
2995.007   1  tick 229847640         0 
2995.007   3  tick 168721845         0 
2995.007   0  tick 212978500         0 
2995.007   4  tick 202959872         0 
2995.007   6  tick 248522147         0 
2995.007   2  tick 243637977         0 
2995.391   7  tick 181801327         0 
2995.793   5  tick 206082879         0 
3000.007   0  tick 144963499         0 
3000.007   2  tick 144421023         0 
3000.007   7  tick 165870477         0 
3000.007   6  tick 167418146         0 
3000.007   3  tick 171136933         0 
3000.007   1  tick 193841708         0 
3000.007   4  tick 193246295         0 
3000.008   5  tick 152551530         0 
3005.007   1  tick 172503719         0 
3005.007   0  tick 133295498         0 
3005.007   4  tick 196941784         0 
3005.007   7  tick 158421809         0 
3005.058   6  tick 118531428         0 
3006.361   5  tick 122245317         0 
3007.288   3  tick 150724898         0 
3007.394   2  tick 156963664         0 
3010.007   1  tick 149412390         0 
3010.007   3  tick  96030249         0 
3010.007   2  tick  98386870         0 
3010.007   4  tick 115141450         0 
3010.007   6  tick 150643091         0 
3010.007   7  tick 168427448         0 
3010.008   5  tick 119517891         0 
3010.009   0  tick 143932205         0 
3015.007   1  tick 159036633         0 
3015.007   3  tick 174433918         0 
3015.007   4  tick 155258281         0 
3015.007   5  tick 170775803         0 
3015.007   7  tick 191780280         0 
3015.007   6  tick 178248113         0 
3015.007   0  tick 165412691         0 
3015.009   2  tick 160608387         0 
3020.007   3  tick 232605506         0 
3020.007   1  tick 225742806         0 
3020.007   2  tick 213205308         0 
3020.007   6  tick 196405751         0 
3020.007   4  tick 201059309         0 
3020.007   0  tick 214103623         0 
3020.007   7  tick 203658675         0 
3020.007   5  tick 213041640         0 
3025.007   0  tick 234904733         0 
3025.007   2  tick 232039462         0 
3025.007   1  tick 240384453         0 
3025.007   3  tick 228639145         0 
3025.007   5  tick 236296294         0 
3025.007   7  tick 208527128         0 
3025.007   6  tick 231156153         0 
3025.007   4  tick 226176168         0 
3030.007   6  tick 104504229         0 
3030.008   2  tick 105058381         0 
3030.008   0  tick 128975961         0 
3030.009   7  tick  52755705         0 
3030.084   5  tick  71896433         0 
3030.649   4  tick  39682419         0 
3030.786   3  tick 185131450         0 
3030.994   1  tick 219391603         0 
3035.007   1  tick 145513020         0 
3035.007   3  tick 113260752         0 
3035.007   7  tick 175406646         0 
3035.007   6  tick 161923871         0 
3035.007   5  tick 158340390         0 
3035.007   2  tick 171986904         0 
3035.007   4  tick 155059230         0 
3035.007   0  tick 168951528         0 
3040.007   3  tick 196969666         0 
3040.007   5  tick 189929419         0 
3040.007   6  tick 172203923         0 
3040.007   7  tick 188038008         0 
3040.007   0  tick 194538699         0 
3040.007   2  tick 191491894         0 
3040.296   4  tick  88988144         0 
3040.217   1  tick 123899200         0 
3045.007   3  tick 207461865         0 
3045.007   1  tick 144274387         0 
3045.007   6  tick 224102778         0 
3045.007   4  tick 176469064         0 
3045.007   5  tick 199386580         0 
3045.007   0  tick 214614500         0 
3045.007   7  tick 188350116         0 
3045.007   2  tick 197495282         0 
3050.007   1  tick 282323151         0 
3050.007   2  tick 246600869         0 
3050.007   6  tick 257912412         0 
3050.007   4  tick 251285944         0 
3050.007   5  tick 255714566         0 
3050.007   7  tick 279657165         0 
3050.007   3  tick 155703062         0 
3051.470   0  tick 117040392         0 
3056.755   0  tick 102387528         0 
3057.506   1  tick 194235051         0 
3057.741   3  tick 123691315         0 
3057.944   5  tick 211969261         0 
3057.958   4  tick  81669081         0 
3058.354   2  tick 177355219         0 
3058.608   6  tick 211208780         0 
3058.980   7  tick 266082513         0 
3060.007   6  tick  34483437         0 
3060.008   7  tick  23707563         0 
3060.009   5  tick  39653720         0 
3060.319   0  tick  29278917         0 
3061.429   4  tick  21840666         0 
3062.198   1  tick  18394951         0 
3062.944   3  tick  57165172         0 
3063.060   2  tick  40913840         0 
3065.007   3  tick   9071071         0 
3065.007   1  tick  12113212         0 
3065.007   2  tick   9667925         0 
3065.007   0  tick  19226560         0 
3065.007   4  tick  26371427         0 
3065.007   6  tick  49974152         0 
3065.007   5  tick  56478445         0 
3065.007   7  tick  32333924         0 
3070.008   1  tick   7064896         0 
3070.008   2  tick   7910374         0 
3070.008   4  tick   7631021         0 
3070.008   6  tick   7247523         0 
3070.008   7  tick   6951365         0 
3070.008   5  tick   7120090         0 
3070.008   0  tick   7731241         0 
3070.009   3  tick   6378852         0 
3075.007   3  tick 256882114         0 
3075.007   1  tick 244832837         0 
3075.007   2  tick 246953899         0 
3075.007   0  tick 257924502         0 
3075.007   6  tick 260500804         0 
3075.007   7  tick 232138604         0 
3075.007   4  tick 256128074         0 
3075.007   5  tick 246352023         0 
3080.007   2  tick 201533405         0 
3080.007   0  tick 219348488         0 
3080.007   6  tick 194521643         0 
3080.007   3  tick 198983038         0 
3080.007   7  tick 205399512         0 
3080.007   4  tick 196313427         0 
3080.007   1  tick 199181956         0 
3080.007   5  tick 197929695         0 
3085.007   2  tick 227931186         0 
3085.007   3  tick 170802014         0 
3085.007   1  tick 235488759         0 
3085.007   7  tick 211977153         0 
3085.007   5  tick 202994687         0 
3085.007   4  tick 210320963         0 
3085.007   6  tick 212560104         0 
3085.008   0  tick 177475102         0 
3090.007   1  tick 207765607         0 
3090.007   3  tick 179920379         0 
3090.007   0  tick 196550394         0 
3090.007   5  tick 215392556         0 
3090.007   4  tick 216169612         0 
3090.009   7  tick 213117815         0 
3090.010   2  tick 221734400         0 
3092.016   6  tick 226949035         0 
3095.007   0  tick  44366038         0 
3095.007   3  tick  73816919         0 
3095.007   6  tick  94930978         0 
3095.007   7  tick  81867930         0 
3095.007   1  tick 135754053         0 
3095.007   2  tick  90202127         0 
3095.007   5  tick  73037039         0 
3095.008   4  tick  82694579         0 
3100.007   5  tick 184512347         0 
3100.007   6  tick 181344203         0 
3100.007   1  tick 170961568         0 
3100.007   0  tick 193501469         0 
3100.007   2  tick 196018412         0 
3100.008   7  tick 157904432         0 
3100.008   4  tick 202977689         0 
3100.009   3  tick 195011454         0 
3105.007   2  tick 170467574         0 
3105.007   0  tick 193973447         0 
3105.007   5  tick 101019499         0 
3105.007   7  tick 169772672         0 
3105.007   6  tick 156101703         0 
3105.718   3  tick  90937879         0 
3106.067   4  tick 163979317         0 
3106.409   1  tick  94348221         0 
3110.007   0  tick 196494120         0 
3110.007   2  tick 196452459         0 
3110.007   7  tick 173026811         0 
3110.007   4  tick 159108296         0 
3110.023   1  tick 120256777         0 
3110.033   5  tick 169627772         0 
3110.300   6  tick 178292998         0 
3110.307   3  tick 128582223         0 
3115.007   2  tick 267115951         0 
3115.007   0  tick 209209668         0 
3115.007   1  tick 246151855         0 
3115.007   3  tick 201213379         0 
3115.007   5  tick 214505151         0 
3115.007   7  tick 234916741         0 
3115.007   6  tick 230097337         0 
3115.008   4  tick 227574439         0 
3120.007   0  tick 227490874         0 
3120.007   2  tick 198782656         0 
3120.007   1  tick 202974388         0 
3120.007   3  tick 196163767         0 
3120.007   5  tick 191823448         0 
3120.007   7  tick 195488009         0 
3120.007   4  tick 202515129         0 
3120.007   6  tick 207656330         0 
3125.007   1  tick 241749862         0 
3125.007   6  tick 195550499         0 
3125.007   4  tick 201430595         0 
3125.009   2  tick 265387272         0 
3125.009   3  tick 247001876         0 
3125.510   7  tick 194180547         0 
3125.618   5  tick 207081859         0 
3126.038   0  tick 166949785         0 
3130.007   1  tick  93816215         0 
3130.007   2  tick 100130897         0 
3130.007   7  tick 190041572         0 
3130.007   4  tick 193029058         0 
3130.007   6  tick 161982011         0 
3130.010   0  tick  54444524         0 
3130.189   5  tick 103522258         0 
3130.884   3  tick  83450997         0 
3135.007   0  tick  64156835         0 
3135.007   2  tick 154003301         0 
3135.007   4  tick 174148236         0 
3135.007   3  tick 140751926         0 
3135.007   6  tick 169656868         0 
3135.007   5  tick 175886729         0 
3135.008   7  tick 159531936         0 
3135.045   1  tick  39568477         0 
3140.007   2  tick 186164998         0 
3140.007   0  tick 179267784         0 
3140.007   4  tick 119947742         0 
3140.007   3  tick 169411263         0 
3140.007   7  tick 171447211         0 
3140.007   5  tick 215238457         0 
3140.007   6  tick  96010909         0 
3140.007   1  tick 160413804         0 
3145.007   6  tick 226711975         0 
3145.007   4  tick 226191019         0 
3145.110   1  tick 148747457         0 
3145.583   3  tick 220309681         0 
3145.642   0  tick 181186558         0 
3145.802   2  tick 183110000         0 
3145.810   7  tick 197862355         0 
3148.207   5  tick 192119853         0 
3150.007   5  tick  57624027         0 
3150.007   6  tick  60760861         0 
3150.007   4  tick  21963934         0 
3150.007   3  tick  18717292         0 
3150.436   0  tick  55041968         0 
3150.682   1  tick  71166086         0 
3150.783   2  tick  66696255         0 
3150.908   7  tick 106505240         0 
3155.007   2  tick 113386447         0 
3155.007   0  tick 156407862         0 
3155.007   1  tick 149829744         0 
3155.007   3  tick 164874503         0 
3155.007   7  tick 133261009         0 
3155.007   5  tick 153312142         0 
3155.007   6  tick 156591444         0 
3155.007   4  tick 170348161         0 
3160.007   4  tick  93301644         0 
3160.007   1  tick 146379436         0 
3160.007   3  tick 153066729         0 
3160.007   5  tick 150763190         0 
3160.007   0  tick 131807822         0 
3161.632   7  tick 138636262         0 
3161.764   6  tick 126393112         0 
3161.854   2  tick  57471028         0 
3165.007   2  tick  88761235         0 
3165.007   0  tick 124583891         0 
3165.007   4  tick 134749189         0 
3165.007   1  tick 119907953         0 
3165.007   3  tick 141175370         0 
3165.007   6  tick  78967721         0 
3165.007   5  tick 126794099         0 
3165.007   7  tick 107170905         0 
3170.007   0  tick 203967993         0 
3170.007   2  tick 178877991         0 
3170.007   3  tick 194160042         0 
3170.007   1  tick 160335202         0 
3170.007   6  tick 180053342         0 
3170.007   4  tick 162307856         0 
3170.007   5  tick 210768465         0 
3170.007   7  tick 165461808         0 
3175.007   7  tick 230936207         0 
3175.007   5  tick 223892718         0 
3175.007   1  tick 192920799         0 
3175.007   3  tick 202933847         0 
3175.007   6  tick 205881488         0 
3175.007   0  tick 214141564         0 
3175.007   4  tick 210589594         0 
3175.007   2  tick 211167057         0 
3180.007   1  tick 197419521         0 
3180.007   0  tick 205141070         0 
3180.007   2  tick 214354628         0 
3180.007   7  tick 304879785         0 
3180.007   4  tick 227804708         0 
3180.007   6  tick 207619893         0 
3180.007   5  tick 243054137         0 
3180.009   3  tick 221679376         0 
3185.007   1  tick 121783846         0 
3185.007   5  tick 144839252         0 
3185.007   6  tick 225359726         0 
3186.458   4  tick 213540159         0 
3186.666   3  tick 142142456         0 
3186.896   7  tick 175329582         0 
3187.656   2  tick 246937986         0 
3187.699   0  tick 197115812         0 
3190.007   1  tick  95176623         0 
3190.007   6  tick  94347164         0 
3190.007   2  tick 115801089         0 
3190.007   4  tick 175340564         0 
3190.007   7  tick  57614689         0 
3190.007   5  tick 202637254         0 
3190.316   3  tick 117391798         0 
3190.340   0  tick  53878238         0 
3195.007   3  tick 301013260         0 
3195.007   1  tick 311853517         0 
3195.007   2  tick 303186395         0 
3195.007   0  tick 312317535         0 
3195.008   4  tick 351328305         0 
3195.008   6  tick 319235851         0 
3195.008   5  tick 338129452         0 
3195.008   7  tick 334179548         0 
3200.007   4  tick 192337598         0 
3200.007   5  tick  62107986         0 
3200.008   1  tick 176270209         0 
3200.009   3  tick 112783690         0 
3200.119   2  tick  94063976         0 
3200.262   6  tick 159108118         0 
3200.292   0  tick 156607329         0 
3200.861   7  tick 111415660         0 
3205.007   1  tick 136892854         0 
3205.007   2  tick 158563123         0 
3205.007   4  tick 144335217         0 
3205.007   0  tick  98490993         0 
3205.007   5  tick 134298250         0 
3205.008   6  tick 109922967         0 
3205.008   3  tick 113762482         0 
3205.027   7  tick 112168653         0 
3210.007   0  tick 141219999         0 
3210.007   2  tick 150303279         0 
3210.007   1  tick 152272357         0 
3210.007   3  tick 124049071         0 
3210.007   4  tick 163112110         0 
3210.007   5  tick 162627043         0 
3210.007   6  tick 137560103         0 
3210.008   7  tick 147376841         0 
3215.007   5  tick 226880135         0 
3215.007   3  tick 215151672         0 
3215.007   2  tick 225454531         0 
3215.051   6  tick 195647369         0 
3215.068   7  tick 174805410         0 
3215.291   1  tick 198249993         0 
3215.310   4  tick 209757591         0 
3215.374   0  tick 205537125         0 
3220.007   4  tick 268176180         0 
3220.162   7  tick 119801375         0 
3220.675   6  tick 131172304         0 
3221.433   3  tick 125529538         0 
3222.129   0  tick 113386118         0 
3222.948   2  tick 204057758         0 
3223.481   1  tick 222340323         0 
3223.665   5  tick 255736365         0 
3225.007   2  tick  47401739         0 
3225.007   5  tick  37913148         0 
3225.014   4  tick  12444348         0 
3225.721   3  tick  13514292         0 
3226.193   7  tick  70238165         0 
3226.245   6  tick  64306072         0 
3226.484   0  tick  54005061         0 
3226.888   1  tick   5651948         0 
3230.007   1  tick  51914036         0 
3230.007   4  tick  92097061         0 
3230.007   5  tick 103628256         0 
3230.007   2  tick  73729700         0 
3230.007   7  tick  85785774         0 
3230.007   0  tick  70052943         0 
3230.008   6  tick  84092012         0 
3230.008   3  tick  67613468         0 
3235.007   2  tick 110464123         0 
3235.007   0  tick 112756787         0 
3235.007   4  tick 119760290         0 
3235.007   1  tick 111958906         0 
3235.007   6  tick 119302934         0 
3235.008   5  tick 118112609         0 
3235.008   7  tick 115772771         0 
3235.008   3  tick 114221200         0 
3240.007   2  tick 139595775         0 
3240.007   0  tick 158912370         0 
3240.007   5  tick 164977142         0 
3240.007   4  tick 157762232         0 
3240.007   6  tick 149173380         0 
3240.007   7  tick 158966371         0 
3240.007   3  tick 160292777         0 
3240.007   1  tick 151565668         0 
3245.007   2  tick 213423333         0 
3245.007   3  tick 197362048         0 
3245.007   1  tick 231144873         0 
3245.007   0  tick 216108277         0 
3245.007   5  tick 210631515         0 
3245.007   7  tick 214713601         0 
3245.181   6  tick 192151335         0 
3245.322   4  tick 189827875         0 
3250.007   3  tick 218075838         0 
3250.007   5  tick 208215441         0 
3250.007   0  tick 196050378         0 
3250.007   2  tick 210374214         0 
3250.007   6  tick 197548398         0 
3250.007   1  tick 217618000         0 
3250.007   7  tick 198876213         0 
3250.007   4  tick 187722576         0 
3255.007   2  tick 221188900         0 
3255.007   0  tick 199190323         0 
3255.007   3  tick 212201841         0 
3255.007   5  tick 234181176         0 
3255.007   4  tick 204071664         0 
3255.007   6  tick 220806525         0 
3255.009   7  tick 236948971         0 
3255.351   1  tick 221916941         0 
3260.007   6  tick  90194399         0 
3260.007   1  tick  90298027         0 
3260.007   4  tick 189835324         0 
3260.007   5  tick 183458818         0 
3260.437   3  tick 103059862         0 
3260.953   0  tick 142382574         0 
3261.230   7  tick  70373753         0 
3261.949   2  tick 199426976         0 
3265.007   2  tick  24139015         0 
3265.007   3  tick 135213010         0 
3265.007   7  tick 105671855         0 
3265.007   5  tick 157571108         0 
3265.007   4  tick  76840192         0 
3265.163   0  tick  62022479         0 
3265.876   6  tick  89897613         0 
3266.008   1  tick  21039255         0 
3270.007   1  tick 122043280         0 
3270.007   2  tick 168735911         0 
3270.007   0  tick 115155411         0 
3270.007   6  tick 135690126         0 
3270.007   4  tick 163602537         0 
3270.007   7  tick 146792324         0 
3270.008   3  tick 154854636         0 
3270.009   5  tick 138523394         0 
3275.007   1  tick 194847968         0 
3275.007   3  tick 194140889         0 
3275.007   2  tick 184889522         0 
3275.007   0  tick 206497353         0 
3275.007   6  tick 192043758         0 
3275.007   4  tick 202310768         0 
3275.007   5  tick 199278731         0 
3275.008   7  tick 210757831         0 
3280.007   3  tick 190872287         0 
3280.007   4  tick 215483584         0 
3280.007   6  tick 194397631         0 
3280.007   7  tick 176607092         0 
3280.008   1  tick 192926494         0 
3280.008   0  tick 192780169         0 
3280.008   2  tick 175144103         0 
3280.011   5  tick 204788448         0 
3285.007   1  tick 198868942         0 
3285.007   3  tick 210590833         0 
3285.007   2  tick 213339147         0 
3285.007   0  tick 220306253         0 
3285.007   6  tick 206579297         0 
