,,,,,,,,,,,,,,,,,,Real Temp Difference,,,
scheduler,run,timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat,,Average of coretemp_av,,cpu,,,,,,CPU,,,
tas,1,365,0,47.48,55.17,36.98,23.27,17.45
tas,1,365,1,116.7,163.5,39.6,53.31,39.98
tas,1,365,2,150.4,210.6,36.1,66.17,49.63
tas,1,365,3,1.922,3.964,35.85,6.956,5.217
tas,1,370,0,48.36,56.27,37.1,23.62,17.72
tas,1,370,1,118,165.4,40.23,53.93,40.45
tas,1,370,2,152.7,214.1,35.6,67.08,50.31
tas,1,370,3,1.923,3.981,35.73,6.938,5.204
tas,1,375,0,49.4,57.6,37.1,24.02,18.01
tas,1,375,1,119.2,167.3,40.23,54.46,40.84
tas,1,375,2,155,217.4,35.6,68,51
tas,1,375,3,1.924,4,35.73,6.941,5.206
tas,1,380,0,50.43,58.93,36.98,24.39,18.29
tas,1,380,1,120.5,169.1,40.23,54.96,41.22
tas,1,380,2,157.2,220.8,35.6,68.93,51.7
tas,1,380,3,1.925,4.019,35.73,6.945,5.209
tas,1,385,0,51.47,60.26,36.85,24.76,18.57
tas,1,385,1,121.7,170.9,40.23,55.47,41.6
tas,1,385,2,159.5,224,35.6,69.86,52.39
tas,1,385,3,1.926,4.04,35.73,6.948,5.211
tas,1,390,0,52.5,61.59,36.73,25.14,18.85
tas,1,390,1,123,172.7,40.23,55.98,41.98
tas,1,390,2,161.8,227.3,35.6,70.79,53.09
tas,1,390,3,1.927,4.061,35.73,6.952,5.214
tas,1,395,0,53.54,62.92,36.6,25.51,19.13
tas,1,395,1,123.7,173.7,39.6,56.16,42.12
tas,1,395,2,164.7,231.4,36.1,72.03,54.02
tas,1,395,3,1.929,4.082,35.85,6.977,5.233
tas,1,400,0,54.29,63.91,36.85,25.84,19.38
tas,1,400,1,124.4,174.7,39.6,56.44,42.33
tas,1,400,2,167.8,235.9,36.1,73.31,54.98
tas,1,400,3,1.93,4.104,35.85,6.981,5.235
tas,1,405,0,55.01,64.87,36.73,26.1,19.58
tas,1,405,1,124.6,174.9,39.23,56.45,42.34
tas,1,405,2,171.6,241.2,36.6,74.89,56.17
tas,1,405,3,1.931,4.126,35.98,7.005,5.254
tas,1,410,0,55.38,65.29,36.6,26.21,19.66
tas,1,410,1,124.6,174.9,38.6,56.35,42.26
tas,1,410,2,175.8,247.2,37.1,76.69,57.51
tas,1,410,3,1.932,4.148,36.1,7.03,5.273
tas,1,415,0,55.59,65.47,36.48,26.26,19.69
tas,1,415,1,124.6,174.9,38.6,56.35,42.26
tas,1,415,2,180.3,253.4,37.1,78.46,58.84
tas,1,415,3,1.934,4.169,36.1,7.034,5.275
tas,1,420,0,55.79,65.66,36.48,26.32,19.74
tas,1,420,1,124.6,175,38.6,56.36,42.27
tas,1,420,2,184.7,259.6,37.1,80.24,60.18
tas,1,420,3,1.935,4.19,36.1,7.037,5.278
tas,1,425,0,56,65.84,36.48,26.39,19.79
tas,1,425,1,124.6,175,38.35,56.32,42.24
tas,1,425,2,189.2,265.8,37.1,82.01,61.51
tas,1,425,3,1.936,4.208,36.1,7.041,5.281
tas,1,430,0,56.21,66.02,36.6,26.47,19.85
tas,1,430,1,125.2,175.8,38.73,56.61,42.46
tas,1,430,2,193,271.3,36.6,83.49,62.62
tas,1,430,3,1.937,4.225,35.98,7.023,5.267
tas,1,435,0,56.92,66.91,36.73,26.76,20.07
tas,1,435,1,125.7,176.7,38.98,56.9,42.67
tas,1,435,2,196.4,276,36.48,84.82,63.61
tas,1,435,3,1.937,4.243,35.85,7.005,5.254
tas,1,440,0,57.62,67.71,36.48,26.97,20.23
tas,1,440,1,126.9,178.3,39.35,57.43,43.07
tas,1,440,2,199.2,280,35.98,85.86,64.4
tas,1,440,3,1.938,4.259,35.73,6.987,5.24
tas,1,445,0,58.33,68.53,36.6,27.24,20.43
tas,1,445,1,128.6,180.8,39.73,58.18,43.64
tas,1,445,2,201.5,283.2,35.48,86.68,65.01
tas,1,445,3,1.939,4.274,35.6,6.969,5.227
tas,1,450,0,59.07,69.38,36.6,27.51,20.63
tas,1,450,1,130.2,183.2,39.73,58.87,44.15
tas,1,450,2,203.7,286.3,35.35,87.56,65.67
tas,1,450,3,1.94,4.288,35.6,6.971,5.229
tas,1,455,0,59.8,70.23,36.73,27.79,20.84
tas,1,455,1,132.5,186.5,40.1,59.84,44.88
tas,1,455,2,205.4,288.7,34.85,88.15,66.11
tas,1,455,3,1.941,4.301,35.48,6.953,5.215
tas,1,460,0,60.76,71.38,36.85,28.16,21.12
tas,1,460,1,135.1,190.2,40.48,60.95,45.71
tas,1,460,2,206.5,290.3,34.35,88.52,66.39
tas,1,460,3,1.942,4.315,35.35,6.934,5.201
tas,1,465,0,61.72,72.55,36.85,28.52,21.39
tas,1,465,1,137.6,193.9,40.48,62,46.5
tas,1,465,2,207.6,291.8,34.23,88.94,66.71
tas,1,465,3,1.943,4.329,35.35,6.937,5.203
tas,1,470,0,62.68,73.71,36.85,28.87,21.66
tas,1,470,1,140.2,197.6,40.48,63.06,47.29
tas,1,470,2,208.7,293.4,34.23,89.39,67.04
tas,1,470,3,1.944,4.345,35.35,6.94,5.205
tas,1,475,0,63.22,74.28,36.73,29.04,21.78
tas,1,475,1,142.8,201.3,40.23,64.05,48.04
tas,1,475,2,210.3,295.6,34.23,90.01,67.51
tas,1,475,3,1.945,4.361,35.48,6.963,5.223
tas,1,480,0,63.76,74.85,36.73,29.22,21.92
tas,1,480,1,145.4,204.9,40.23,65.09,48.82
tas,1,480,2,211.9,297.7,34.23,90.63,67.98
tas,1,480,3,1.946,4.378,35.48,6.966,5.225
tas,1,485,0,64.47,75.65,36.6,29.45,22.09
tas,1,485,1,147.4,207.8,39.6,65.8,49.35
tas,1,485,2,213.8,300.4,34.6,91.46,68.6
tas,1,485,3,1.947,4.394,35.48,6.969,5.227
tas,1,490,0,65.16,76.42,36.6,29.7,22.27
tas,1,490,1,149.5,210.6,39.6,66.62,49.96
tas,1,490,2,215.7,303.1,34.6,92.24,69.18
tas,1,490,3,1.948,4.411,35.48,6.972,5.229
tas,1,495,0,65.84,77.19,36.48,29.92,22.44
tas,1,495,1,151,212.8,38.98,67.13,50.34
tas,1,495,2,218.2,306.5,34.98,93.29,69.97
tas,1,495,3,1.949,4.429,35.6,6.996,5.247
tas,1,500,0,66.31,77.65,36.35,30.05,22.54
tas,1,500,1,152.1,214.5,38.35,67.5,50.63
tas,1,500,2,221.3,310.7,35.35,94.56,70.92
tas,1,500,3,1.95,4.446,35.73,7.02,5.265
tas,1,505,0,66.77,78.1,36.48,30.22,22.67
tas,1,505,1,153.9,216.9,38.98,68.29,51.22
tas,1,505,2,223.8,314.2,34.98,95.49,71.62
tas,1,505,3,1.951,4.463,35.6,7.002,5.252
tas,1,510,0,67.24,78.56,36.35,30.36,22.77
tas,1,510,1,155,218.6,38.35,68.65,51.49
tas,1,510,2,226.8,318.4,35.35,96.76,72.57
tas,1,510,3,1.952,4.48,35.6,7.005,5.254
tas,1,515,0,67.63,78.92,36.35,30.48,22.86
tas,1,515,1,156.1,220.2,38.35,69.12,51.84
tas,1,515,2,230,322.7,35.35,98.01,73.5
tas,1,515,3,1.953,4.497,35.48,6.988,5.241
tas,1,520,0,68.01,79.28,36.23,30.59,22.94
tas,1,520,1,156.7,221.1,37.73,69.25,51.94
tas,1,520,2,233.6,327.9,35.73,99.54,74.65
tas,1,520,3,1.954,4.516,35.48,6.991,5.243
tas,1,525,0,68.22,79.4,36.23,30.64,22.98
tas,1,525,1,157.3,222,37.73,69.5,52.12
tas,1,525,2,237.5,333.2,35.73,101.1,75.81
tas,1,525,3,1.964,4.603,35.6,7.028,5.271
tas,1,530,0,68.43,79.52,36.35,30.72,23.04
tas,1,530,1,158.4,223.6,38.23,70.05,52.54
tas,1,530,2,240.8,337.9,35.35,102.3,76.75
tas,1,530,3,1.974,4.689,35.48,7.023,5.267
tas,1,535,0,68.73,79.77,36.35,30.81,23.11
tas,1,535,1,159.5,225.2,38.23,70.5,52.88
tas,1,535,2,244,342.4,35.35,103.6,77.72
tas,1,535,3,1.983,4.775,35.35,7.018,5.264
tas,1,540,0,69.04,80.02,36.35,30.9,23.18
tas,1,540,1,161.2,227.6,38.73,71.26,53.45
tas,1,540,2,246.7,346.1,34.98,104.6,78.48
tas,1,540,3,1.993,4.862,35.23,7.013,5.26
tas,1,545,0,69.42,80.38,36.23,31,23.25
tas,1,545,1,162.4,229.2,38.1,71.61,53.71
tas,1,545,2,249.9,350.5,35.35,106,79.47
tas,1,545,3,2.002,4.951,35.23,7.03,5.272
tas,1,550,0,69.8,80.72,36.35,31.14,23.36
tas,1,550,1,164.1,231.6,38.6,72.38,54.28
tas,1,550,2,252.5,354.1,34.98,106.9,80.2
tas,1,550,3,2.012,5.038,35.23,7.046,5.284
tas,1,555,0,70.18,81.08,36.35,31.27,23.45
tas,1,555,1,165.8,234,38.6,73.07,54.8
tas,1,555,2,255.1,357.7,34.98,108,80.98
tas,1,555,3,2.025,5.124,35.35,7.083,5.312
tas,1,560,0,70.57,81.44,36.35,31.39,23.54
tas,1,560,1,167.5,236.4,38.6,73.77,55.32
tas,1,560,2,257.8,361.2,34.98,109,81.75
tas,1,560,3,2.038,5.21,35.48,7.121,5.34
tas,1,565,0,70.95,81.78,36.35,31.51,23.64
tas,1,565,1,169.3,238.9,38.6,74.46,55.84
tas,1,565,2,260.4,364.7,34.98,110,82.51
tas,1,565,3,2.043,5.228,35.48,7.124,5.343
tas,1,570,0,71.33,82.13,36.23,31.61,23.71
tas,1,570,1,170.4,240.5,38.1,74.84,56.13
tas,1,570,2,263.6,369,35.35,111.3,83.49
tas,1,570,3,2.048,5.245,35.48,7.128,5.346
tas,1,575,0,71.62,82.34,36.23,31.7,23.77
tas,1,575,1,171.6,242.2,38.1,75.31,56.48
tas,1,575,2,266.9,373.4,35.35,112.6,84.45
tas,1,575,3,2.052,5.262,35.48,7.132,5.349
tas,1,580,0,71.91,82.56,36.23,31.78,23.84
tas,1,580,1,172.2,243,37.6,75.47,56.6
tas,1,580,2,270.8,378.5,35.73,114.2,85.62
tas,1,580,3,2.057,5.28,35.48,7.135,5.351
tas,1,585,0,72.11,82.67,36.23,31.84,23.88
tas,1,585,1,172.8,243.9,37.6,75.71,56.78
tas,1,585,2,274.7,383.7,35.73,115.7,86.77
tas,1,585,3,2.061,5.297,35.48,7.139,5.354
tas,1,590,0,72.32,82.78,36.1,31.87,23.9
tas,1,590,1,172.8,244,37.1,75.65,56.73
tas,1,590,2,279.2,389.6,36.1,117.5,88.12
tas,1,590,3,2.076,5.399,35.48,7.158,5.369
tas,1,595,0,72.52,82.88,36.1,31.92,23.94
tas,1,595,1,172.8,244,37.1,75.65,56.74
tas,1,595,2,283.8,395.6,36.1,119.2,89.43
tas,1,595,3,2.088,5.501,35.35,7.156,5.367
tas,1,600,0,72.72,82.98,36.1,31.97,23.97
tas,1,600,1,173.4,244.8,37.6,75.95,56.97
tas,1,600,2,287.7,400.8,35.73,120.7,90.53
tas,1,600,3,2.099,5.603,35.23,7.154,5.366
tas,1,605,0,73.01,83.2,36.1,32.05,24.04
tas,1,605,1,173.9,245.5,37.6,76.18,57.13
tas,1,605,2,291.6,405.9,35.73,122.2,91.65
tas,1,605,3,2.111,5.705,35.1,7.153,5.364
tas,1,610,0,73.3,83.42,36.1,32.14,24.1
tas,1,610,1,175.1,247,38.1,76.7,57.53
tas,1,610,2,294.9,410.3,35.35,123.4,92.56
tas,1,610,3,2.122,5.808,35.1,7.172,5.379
tas,1,615,0,73.68,83.76,36.1,32.26,24.19
tas,1,615,1,176.2,248.6,38.1,77.15,57.86
tas,1,615,2,297.6,413.9,34.98,124.4,93.31
tas,1,615,3,2.579,6.536,35.6,7.453,5.589
tas,1,620,0,74.07,84.15,36.1,32.39,24.29
tas,1,620,1,177.4,250.1,38.1,77.6,58.2
tas,1,620,2,300.3,417.5,34.98,125.5,94.1
tas,1,620,3,3.037,7.264,35.6,7.65,5.738
tas,1,625,0,74.46,84.53,36.1,32.52,24.39
tas,1,625,1,179.1,252.4,38.6,78.35,58.76
tas,1,625,2,302.4,420.4,34.6,126.2,94.68
tas,1,625,3,3.494,7.992,35.6,7.848,5.886
tas,1,630,0,74.96,85.06,36.1,32.69,24.52
tas,1,630,1,180.8,254.7,38.6,79.02,59.27
tas,1,630,2,304.5,423.1,34.6,127,95.28
tas,1,630,3,3.942,8.635,35.6,8.029,6.022
tas,1,635,0,75.47,85.6,36.1,32.86,24.65
tas,1,635,1,182.5,257,38.6,79.69,59.77
tas,1,635,2,306.5,425.9,34.6,127.8,95.87
tas,1,635,3,4.389,9.278,35.6,8.211,6.158
tas,1,640,0,75.96,86.13,36.1,33.03,24.77
tas,1,640,1,183.7,258.7,38.6,80.17,60.12
tas,1,640,2,308.8,429,34.48,128.7,96.53
tas,1,640,3,4.836,9.921,35.6,8.393,6.295
tas,1,645,0,76.37,86.55,35.98,33.15,24.86
tas,1,645,1,184.9,260.3,38.6,80.64,60.48
tas,1,645,2,310.6,431.5,34.1,129.4,97.02
tas,1,645,3,5.813,11.29,36.1,8.866,6.65
tas,1,650,0,76.79,86.98,35.98,33.29,24.97
tas,1,650,1,185.6,261.2,38.1,80.82,60.62
tas,1,650,2,313,434.7,34.48,130.4,97.78
tas,1,650,3,6.791,12.65,36.1,9.257,6.943
tas,1,655,0,77.11,87.28,35.98,33.39,25.05
tas,1,655,1,186.3,262.2,38.1,81.09,60.82
tas,1,655,2,315.9,438.8,34.85,131.6,98.69
tas,1,655,3,7.323,13.39,35.6,9.386,7.039
tas,1,660,0,77.42,87.54,35.98,33.49,25.12
tas,1,660,1,186.9,263.1,38.1,81.35,61.01
tas,1,660,2,318.8,442.8,34.85,132.7,99.55
tas,1,660,3,7.854,14.13,35.6,9.597,7.198
tas,1,665,0,77.74,87.8,35.98,33.59,25.19
tas,1,665,1,187.5,264,38.1,81.61,61.21
tas,1,665,2,321.6,446.9,34.73,133.9,100.4
tas,1,665,3,8.386,14.87,35.6,9.809,7.357
tas,1,670,0,78.07,88.11,35.85,33.67,25.25
tas,1,670,1,188.2,265,38.1,81.88,61.41
tas,1,670,2,324.5,450.9,34.73,135,101.3
tas,1,670,3,8.917,15.61,35.6,10.02,7.516
tas,1,675,0,78.41,88.42,35.85,33.78,25.34
tas,1,675,1,188.8,265.9,38.1,82.14,61.6
tas,1,675,2,327.3,454.9,34.73,136.2,102.1
tas,1,675,3,9.449,16.35,35.6,10.23,7.675
tas,1,680,0,78.76,88.77,35.85,33.9,25.42
tas,1,680,1,189.4,266.8,37.6,82.3,61.73
tas,1,680,2,330.3,459.4,35.23,137.5,103.1
tas,1,680,3,9.981,17.09,35.6,10.45,7.834
tas,1,685,0,79.1,89.11,35.98,34.03,25.52
tas,1,685,1,189.9,267.8,37.6,82.55,61.91
tas,1,685,2,333.9,464.7,35.6,139,104.3
tas,1,685,3,9.982,17.11,35.1,10.37,7.775
tas,1,690,0,79.44,89.45,35.85,34.12,25.59
tas,1,690,1,190.5,268.6,37.6,82.78,62.08
tas,1,690,2,337.6,470,35.6,140.5,105.4
tas,1,690,3,9.984,17.13,35.1,10.37,7.777
tas,1,695,0,79.78,89.78,35.85,34.24,25.68
tas,1,695,1,191.6,270.2,38.1,83.32,62.49
tas,1,695,2,340.7,474.5,35.1,141.7,106.3
tas,1,695,3,9.985,17.15,35.1,10.37,7.78
tas,1,700,0,80.32,90.39,35.73,34.41,25.8
tas,1,700,1,192.7,271.9,38.1,83.78,62.83
tas,1,700,2,343.6,478.6,35.1,142.9,107.2
tas,1,700,3,9.987,17.17,35.1,10.38,7.782
tas,1,705,0,80.85,91.01,35.73,34.6,25.95
tas,1,705,1,193.8,273.5,38.1,84.24,63.18
tas,1,705,2,346.5,482.8,35.1,144.1,108.1
tas,1,705,3,9.988,17.19,35.1,10.38,7.785
tas,1,710,0,81.62,92.04,35.85,34.92,26.19
tas,1,710,1,195.2,275.3,38.6,84.85,63.64
tas,1,710,2,349.1,486.4,34.73,145,108.8
tas,1,710,3,9.989,17.21,35.1,10.38,7.787
tas,1,715,0,82.39,93.07,35.73,35.2,26.4
tas,1,715,1,196.5,277.2,38.6,85.38,64.04
tas,1,715,2,351.6,490.1,34.73,146.1,109.5
tas,1,715,3,9.991,17.23,35.1,10.39,7.79
tas,1,720,0,83.16,94.06,35.6,35.47,26.6
tas,1,720,1,197.8,279,38.6,85.9,64.43
tas,1,720,2,354.2,493.7,34.73,147.1,110.3
tas,1,720,3,9.992,17.25,35.1,10.39,7.792
tas,1,725,0,83.93,95.06,35.48,35.74,26.81
tas,1,725,1,199.1,280.8,38.6,86.42,64.82
tas,1,725,2,356.7,497.3,34.73,148.1,111.1
tas,1,725,3,9.993,17.27,35.1,10.39,7.795
tas,1,730,0,84.7,96.05,35.48,36.04,27.03
tas,1,730,1,200.4,282.7,38.6,86.95,65.21
tas,1,730,2,359.3,500.9,34.73,149.1,111.9
tas,1,730,3,9.994,17.29,35.1,10.4,7.797
tas,1,735,0,85.46,97.04,35.35,36.31,27.23
tas,1,735,1,201.2,283.7,38.1,87.16,65.37
tas,1,735,2,362.4,505.2,35.23,150.5,112.9
tas,1,735,3,9.995,17.3,35.1,10.4,7.8
tas,1,740,0,86.03,97.76,35.35,36.52,27.39
tas,1,740,1,201.9,284.7,38.1,87.46,65.59
tas,1,740,2,365.7,509.9,35.23,151.8,113.9
tas,1,740,3,9.996,17.32,35.1,10.4,7.803
tas,1,745,0,86.61,98.56,35.35,36.75,27.57
tas,1,745,1,202.7,285.8,38.1,87.76,65.82
tas,1,745,2,369.1,514.6,35.23,153.1,114.9
tas,1,745,3,9.997,17.34,35.1,10.41,7.805
tas,1,750,0,87.04,99.04,35.23,36.88,27.66
tas,1,750,1,203.2,286.6,37.48,87.88,65.91
tas,1,750,2,372.4,519.2,35.1,154.5,115.8
tas,1,750,3,10.34,17.82,35.6,10.63,7.97
tas,1,755,0,87.46,99.53,35.23,37.03,27.78
tas,1,755,1,203.8,287.4,37.48,88.11,66.09
tas,1,755,2,375.7,523.9,34.98,155.8,116.8
tas,1,755,3,10.68,18.3,35.6,10.76,8.072
tas,1,760,0,87.88,100,35.23,37.19,27.89
tas,1,760,1,204.3,288.2,37.48,88.34,66.26
tas,1,760,2,379,528.6,34.85,157.1,117.8
tas,1,760,3,11.02,18.77,35.6,10.9,8.174
tas,1,765,0,88.3,100.5,35.23,37.34,28
tas,1,765,1,204.9,289.1,37.35,88.55,66.42
tas,1,765,2,382.4,533.3,34.73,158.4,118.8
tas,1,765,3,11.36,19.24,35.6,11.03,8.276
tas,1,770,0,88.72,101,35.23,37.49,28.11
tas,1,770,1,205.5,289.9,37.23,88.76,66.57
tas,1,770,2,385.7,537.9,34.6,159.7,119.8
tas,1,770,3,11.7,19.71,35.6,11.17,8.377
tas,1,775,0,89.15,101.5,35.35,37.67,28.25
tas,1,775,1,206.6,291.5,37.73,89.3,66.97
tas,1,775,2,388.4,541.9,34.1,160.7,120.5
tas,1,775,3,12.05,20.19,35.48,11.28,8.463
tas,1,780,0,89.59,102.1,35.35,37.84,28.38
tas,1,780,1,207.7,293.1,37.6,89.73,67.3
tas,1,780,2,391.2,545.7,33.98,161.8,121.4
tas,1,780,3,12.39,20.66,35.48,11.42,8.565
tas,1,785,0,90.02,102.6,35.35,38,28.5
tas,1,785,1,208.9,294.6,37.6,90.18,67.64
tas,1,785,2,393.9,549.6,33.98,162.9,122.2
tas,1,785,3,12.73,21.13,35.35,11.53,8.651
tas,1,790,0,90.27,102.8,35.35,38.08,28.56
tas,1,790,1,210,296.2,37.73,90.65,67.99
tas,1,790,2,397.2,554.2,34.35,164.3,123.2
tas,1,790,3,12.73,21.14,34.85,11.45,8.591
tas,1,795,0,90.52,103.1,35.35,38.16,28.62
tas,1,795,1,211.1,297.7,37.73,91.1,68.33
tas,1,795,2,400.5,558.7,34.35,165.6,124.2
tas,1,795,3,12.73,21.16,34.85,11.46,8.593
tas,1,800,0,90.76,103.3,35.35,38.24,28.68
tas,1,800,1,212.3,299.3,37.73,91.55,68.66
tas,1,800,2,403.8,563.3,34.35,166.9,125.2
tas,1,800,3,12.73,21.18,34.85,11.46,8.595
tas,1,805,0,91.01,103.5,35.35,38.32,28.74
tas,1,805,1,213.4,301,37.85,92.04,69.03
tas,1,805,2,407.1,567.8,34.35,168.2,126.2
tas,1,805,3,12.73,21.2,34.85,11.46,8.597
tas,1,810,0,91.26,103.8,35.48,38.42,28.81
tas,1,810,1,215.1,303.4,38.48,92.83,69.62
tas,1,810,2,409.9,571.6,33.98,169.2,126.9
tas,1,810,3,12.73,21.22,34.73,11.45,8.584
tas,1,815,0,91.58,104,35.35,38.49,28.87
tas,1,815,1,216.3,305,37.85,93.19,69.89
tas,1,815,2,413.1,576,34.35,170.6,127.9
tas,1,815,3,12.73,21.23,34.85,11.47,8.602
tas,1,820,0,91.88,104.3,35.48,38.6,28.95
tas,1,820,1,218,307.4,38.48,93.98,70.48
tas,1,820,2,415.7,579.6,33.98,171.6,128.7
tas,1,820,3,12.74,21.25,34.73,11.45,8.589
tas,1,825,0,92.26,104.6,35.35,38.7,29.03
tas,1,825,1,219.1,309,37.85,94.34,70.75
tas,1,825,2,418.9,584,34.35,172.9,129.6
tas,1,825,3,12.74,21.27,34.85,11.48,8.607
tas,1,830,0,92.61,104.9,35.35,38.81,29.11
tas,1,830,1,220.3,310.7,37.85,94.8,71.1
tas,1,830,2,422.1,588.3,34.35,174.1,130.6
tas,1,830,3,12.74,21.29,34.85,11.48,8.609
tas,1,835,0,92.96,105.3,35.35,38.93,29.2
tas,1,835,1,221.4,312.4,37.85,95.27,71.45
tas,1,835,2,425.2,592.7,34.35,175.4,131.5
tas,1,835,3,12.74,21.31,34.85,11.48,8.612
tas,1,840,0,93.32,105.6,35.48,39.07,29.3
tas,1,840,1,223.1,314.8,38.35,96.05,72.04
tas,1,840,2,427.8,596.4,33.98,176.4,132.3
tas,1,840,3,12.74,21.32,34.73,11.46,8.598
tas,1,845,0,93.87,106.2,35.6,39.28,29.46
tas,1,845,1,225.2,317.8,38.85,96.96,72.72
tas,1,845,2,429.8,599.3,33.6,177.1,132.8
tas,1,845,3,12.74,21.34,34.6,11.45,8.585
tas,1,850,0,94.53,107,35.48,39.5,29.62
tas,1,850,1,226.7,319.9,38.23,97.47,73.1
tas,1,850,2,432.4,602.8,33.98,178.2,133.6
tas,1,850,3,12.74,21.35,34.73,11.47,8.603
tas,1,855,0,95.11,107.6,35.6,39.73,29.79
tas,1,855,1,228.7,322.8,38.85,98.41,73.8
tas,1,855,2,434.4,605.6,33.6,178.9,134.2
tas,1,855,3,12.74,21.37,34.6,11.45,8.589
tas,1,860,0,95.7,108.3,35.48,39.92,29.94
tas,1,860,1,230.3,325,38.23,98.91,74.18
tas,1,860,2,437,609.2,33.98,180,135
tas,1,860,3,12.74,21.39,34.73,11.48,8.607
tas,1,865,0,96.23,108.9,35.48,40.1,30.08
tas,1,865,1,231.8,327.2,38.23,99.54,74.65
tas,1,865,2,439.6,612.9,33.98,181.1,135.8
tas,1,865,3,12.74,21.41,34.73,11.48,8.61
tas,1,870,0,96.75,109.5,35.48,40.28,30.21
tas,1,870,1,233.3,329.5,38.1,100.1,75.11
tas,1,870,2,442.3,616.5,33.98,182.1,136.6
tas,1,870,3,12.75,21.43,34.73,11.48,8.612
tas,1,875,0,97.26,110,35.48,40.46,30.34
tas,1,875,1,234.8,331.6,37.98,100.7,75.55
tas,1,875,2,387.8,620.1,33.98,173.6,130.2
tas,1,875,3,12.75,21.45,34.73,11.49,8.615
tas,1,880,0,97.78,110.6,35.35,40.61,30.46
tas,1,880,1,235.7,333,37.35,101,75.77
tas,1,880,2,333.8,624.5,34.35,165.4,124.1
tas,1,880,3,12.75,21.47,34.85,11.51,8.633
tas,1,885,0,98.1,110.8,35.23,40.69,30.52
tas,1,885,1,236.3,333.9,36.73,101.2,75.87
tas,1,885,2,280.3,629.6,34.73,157.4,118.1
tas,1,885,3,12.75,21.49,34.98,11.53,8.651
tas,1,890,0,98.32,111,35.23,40.75,30.56
tas,1,890,1,236.9,334.8,36.73,101.4,76.06
tas,1,890,2,227,634.8,34.73,149.4,112.1
tas,1,890,3,12.75,21.5,34.98,11.54,8.654
tas,1,895,0,98.53,111.1,35.1,40.79,30.59
tas,1,895,1,236.9,334.9,36.1,101.3,75.99
tas,1,895,2,174.2,640.7,35.1,141.7,106.3
tas,1,895,3,12.75,21.52,35.1,11.56,8.672
tas,1,900,0,98.74,111.2,35.23,40.86,30.64
tas,1,900,1,237.5,335.8,36.73,101.7,76.25
tas,1,900,2,120.9,646,34.73,133.6,100.2
tas,1,900,3,12.75,21.54,34.98,11.55,8.659
tas,1,905,0,98.96,111.3,35.23,40.92,30.69
tas,1,905,1,238.1,336.5,36.73,101.9,76.42
tas,1,905,2,67.62,651.3,34.73,125.6,94.21
tas,1,905,3,12.75,21.56,34.98,11.55,8.661
tas,1,910,0,99.18,111.5,35.35,41,30.75
tas,1,910,1,239.3,338,37.23,102.4,76.82
tas,1,910,2,13.74,655.8,34.35,117.3,87.99
tas,1,910,3,12.76,21.58,34.85,11.53,8.648
tas,1,915,0,99.46,111.7,35.35,41.09,30.82
tas,1,915,1,240.4,339.5,37.23,102.9,77.15
tas,1,915,2,17.05,660.3,34.35,118.6,88.96
tas,1,915,3,12.76,21.6,34.73,11.51,8.635
tas,1,920,0,99.74,111.9,35.35,41.17,30.88
tas,1,920,1,242.2,341.8,37.73,103.6,77.71
tas,1,920,2,19.8,664,33.85,119.6,89.7
tas,1,920,3,12.76,21.62,34.6,11.5,8.622
tas,1,925,0,100,112.2,35.35,41.26,30.94
tas,1,925,1,243.9,344,37.73,104.3,78.21
tas,1,925,2,22.53,667.7,33.85,120.7,90.51
tas,1,925,3,12.76,21.63,34.48,11.48,8.609
tas,1,930,0,100.3,112.4,35.48,41.36,31.02
tas,1,930,1,246.2,347,38.23,105.2,78.93
tas,1,930,2,24.71,670.7,33.48,121.5,91.11
tas,1,930,3,12.76,21.65,34.35,11.46,8.596
tas,1,935,0,100.7,112.8,35.48,41.49,31.12
tas,1,935,1,248.4,350,38.23,106.1,79.59
tas,1,935,2,26.75,673.6,33.48,122.3,91.73
tas,1,935,3,12.76,21.67,34.35,11.46,8.598
tas,1,940,0,101.1,113.1,35.48,41.62,31.21
tas,1,940,1,250.7,353.1,38.1,107,80.23
tas,1,940,2,28.79,676.4,33.48,123.1,92.34
tas,1,940,3,12.77,21.69,34.35,11.47,8.601
tas,1,945,0,101.6,113.6,35.48,41.78,31.33
tas,1,945,1,253,356.1,38.1,107.9,80.9
tas,1,945,2,30.75,679.2,33.48,123.9,92.92
tas,1,945,3,12.77,21.71,34.23,11.45,8.587
tas,1,950,0,102.1,114.1,35.35,41.91,31.44
tas,1,950,1,254.7,358.4,37.6,108.4,81.33
tas,1,950,2,33.26,682.6,33.85,125,93.72
tas,1,950,3,12.77,21.73,34.23,11.45,8.59
tas,1,955,0,102.5,114.5,35.48,42.07,31.56
tas,1,955,1,256.4,360.7,38.1,109.2,81.91
tas,1,955,2,35.79,686.1,33.73,125.9,94.45
tas,1,955,3,12.77,21.75,34.23,11.46,8.593
tas,2,40,0,1.092,0.5817,30.1,5.296,3.972
tas,2,40,1,0.3044,0.5753,31.35,5.372,4.029
tas,2,40,2,14.07,20.39,29.6,10.68,8.007
tas,2,40,3,0.05456,0.1107,30.35,5.086,3.814
tas,2,45,0,1.451,0.8724,30.35,5.446,4.084
tas,2,45,1,0.3716,0.7031,31.6,5.446,4.084
tas,2,45,2,18.09,26.23,30.48,12.47,9.35
